# Cesium Data
# Source:
# Parinaz Barakhshan, Adam Marrs, Akshay Bhosale, Bindiya Arora, Rudolf Eigenmann, Marianna S. Safronova
# Portal for High-Precision Atomic Data and Computation (version 2.0). University of Delaware, Newark, DE, USA. 
# URL: https://www.udel.edu/atom/ [February 2022].
# Initial | Final | Wavelength [nm] | Dipole Moment [ea0] | Transition Rate [2pi x MHz]
8P3/2	6D3/2	3122.3782	1.9795350	0.010377609096693847
8P3/2	6D5/2	3164.7355	6.1735260	0.09693525167943798
8P3/2	7D3/2	39012.7892	14.3520480	0.00027966248233871744
8P3/2	7D5/2	36066.5789	43.2110630	0.0021390022485319425
8P3/2	8D3/2	4951.1519	4.7169841	0.014778743481255397
8D3/2	8P3/2	4951.1519	4.7169841	0.014778743481255397
8D3/2	4F5/2	2994.8969	2.4874110	0.018568504078128305
8D3/2	5F5/2	11905.6548	26.0507730	0.0324196867896352
8D3/2	6F5/2	19294.8392	65.2210520	
8D3/2	7F5/2	7480.8763	0.3258579	
8D5/2	6P3/2	621.4819	1.8073375	0.731356702554859
8D5/2	7P3/2	1701.6980	4.5163961	0.22247065444699726
8D5/2	8P3/2	4922.7808	13.6617930	0.08408530499590747
8F5/2	5D3/2	658.7838	1.3445700	
8F5/2	5D5/2	663.0464	0.3630741	
8F5/2	6D3/2	1410.4528	1.6366337	
8F5/2	6D5/2	1419.0322	0.4515317	
8F5/2	7D3/2	2754.1316	1.8173220	
8F5/2	7D5/2	2770.1063	0.5174633	
8F5/2	8D3/2	5354.7443	1.4719922	
8D5/2	4F5/2	2984.4926	0.6659681	0.0008966676812097674
8D5/2	4F7/2	2984.3310	2.9780844	0.017933671249715278
8D5/2	5F5/2	11742.9166	6.8445522	0.0015548852568197484
8D5/2	5F7/2	11740.8554	30.6030450	0.031100420096907194
8D5/2	6F5/2	19738.1498	17.5395340	
8D5/2	6F7/2	19742.2725	78.4412410	
8D5/2	7F5/2	7546.5911	0.0449624	
8D5/2	7F7/2	7547.0109	0.2090593	
8D5/2	8F5/2	5388.3299	0.4620150	
8F5/2	8D5/2	5388.3299	0.4620150	
8F7/2	5D5/2	663.0487	1.6239385	
8F7/2	6D5/2	1419.0429	2.0201862	
8F7/2	7D5/2	2770.1470	2.3161504	
8F7/2	8D5/2	5388.4841	2.0705161	
9P1/2	6S1/2	361.8338	0.0429134	0.006267810063631216
9S1/2	6P1/2	635.6311	0.5448208	0.1863585379953736
9S1/2	6P3/2	658.8329	0.7655814	0.3304565466702787
9P1/2	7S1/2	1098.7239	0.3484952	0.014763365914738364
9S1/2	7P1/2	1943.5157	1.9590677	0.0842931257804557
9S1/2	7P3/2	2014.3966	2.7273306	0.14672295575089755
9P1/2	8S1/2	3012.1868	1.7244582	0.017543533559967534
9S1/2	8P1/2	8320.6630	16.0582220	0.07217363070317585
9S1/2	8P3/2	8935.3152	24.1255940	0.13154787641795965
9S1/2	9P1/2	13767.7726	27.1015030	0.04537881382778873
9P1/2	9S1/2	13767.7726	27.1015030	0.04537881382778873
9P1/2	5D3/2	761.1659	0.3381601	0.04180845685067295
9P1/2	6D3/2	1980.9137	1.5606154	0.050518748052408434
9P1/2	7D3/2	6292.6231	9.0241465	0.05269562503936773
9P1/2	8D3/2	57390.9830	49.2876590	0.001036031213747862
9P3/2	6S1/2	361.2498	0.1297439	0.028785819048394088
9D3/2	6P1/2	566.5590	0.9253764	0.37960241627357577
9D3/2	6P3/2	584.9193	0.4299777	0.07447858381086972
9P3/2	7S1/2	1093.3563	0.6799406	0.028515717114895364
9D3/2	7P1/2	1415.7620	2.0070621	0.11444011787753057
9D3/2	7P3/2	1453.0058	0.9563584	0.02403625263565435
9P3/2	8S1/2	2972.1844	2.9415224	0.026567122460841485
9D3/2	8P1/2	3205.2858	4.3773652	0.04690862805895848
9D3/2	8P3/2	3292.5344	2.1480314	0.010421199709831906
9P3/2	9S1/2	12969.9079	37.3313500	0.051494893574169774
9D3/2	9P1/2	8391.4765	12.1900750	0.020273328538384167
9P3/2	5D3/2	758.5860	0.1379679	0.003515354493008699
9P3/2	5D5/2	764.2434	0.4267260	0.03288747251555379
9P3/2	6D3/2	1963.5343	0.6330913	0.004268198754118568
9P3/2	6D5/2	1980.2012	1.9659139	0.040126241129942515
9P3/2	7D3/2	6120.5354	3.5644055	0.004467179675240121
9P3/2	7D5/2	6199.9924	11.1214780	0.04183877763395183
9P3/2	8D3/2	77183.2438	22.1355240	8.590886208356929e-5
9P3/2	8D5/2	70820.5266	66.5748550	0.0006706241490578348
9P3/2	9D3/2	8718.3669	6.3255372	0.00486762201093329
9D3/2	9P3/2	8718.3669	6.3255372	0.00486762201093329
9D3/2	4F5/2	2295.4443	1.1964109	0.00954086820127691
9D3/2	5F5/2	5383.9308	4.9775010	0.012798284272805644
9D3/2	6F5/2	20033.3074	42.0028280	0.01768994764056911
9D3/2	7F5/2	31318.5289	90.5079320	
9D3/2	8F5/2	11763.8644	2.6895011	
9D5/2	6P3/2	584.6762	1.2828356	0.4425190928115547
9D5/2	7P3/2	1451.5063	2.8299390	0.1407451941755574
9D5/2	8P3/2	3284.8448	6.3019094	0.06021933444612084
9D5/2	9P3/2	8664.6576	18.2657580	0.02756496061036032
9F5/2	5D3/2	643.3741	1.0867996	
9F5/2	5D5/2	647.4390	0.2933789	
9F5/2	6D3/2	1341.6528	1.3159033	
9F5/2	6D5/2	1349.4134	0.3623458	
9F5/2	7D3/2	2503.4549	1.4818845	
9F5/2	7D5/2	2516.6470	0.4185676	
9F5/2	8D3/2	4482.1463	1.4617614	
9F5/2	8D5/2	4505.6536	0.4343228	
9F5/2	9D3/2	8239.7300	0.6384310	
9D5/2	4F5/2	2291.7041	0.3213224	0.0004610441771771228
9D5/2	4F7/2	2291.6089	1.4369127	0.009220945725378722
9D5/2	5F5/2	5363.4001	1.3341972	0.0006200913087105678
9D5/2	5F7/2	5362.9701	5.9664616	0.012403771556911755
9D5/2	6F5/2	19751.9706	11.0411120	0.0008502184543078466
9D5/2	6F7/2	19747.8437	49.3654980	0.017006861993692557
9D5/2	7F5/2	32031.7858	24.3565630	
9D5/2	7F7/2	32039.3494	108.9310300	
9D5/2	8F5/2	11863.0872	0.5504065	
