kappa	infid_local	infid_remote	ps_local	ps_remote
0.0	0.6	0.6	1.0	0.9999999999999997
0.05	0.4584883279374873	0.6025626689967534	0.8351681054441752	0.5729716204831719
0.1	0.34455115259468805	0.5182265425279031	0.7676890854001465	0.44862948502118477
0.15	0.2607740929599862	0.4068442550256629	0.7397294494233055	0.41894124207907885
0.2	0.20060691293974375	0.3106832834440896	0.729388642118192	0.42317399635411285
0.25	0.15719258054637542	0.23830989154383386	0.7272917422041588	0.4400423943599377
0.3	0.12537082476286587	0.18574989841917255	0.7290754388389331	0.4611750794295485
0.35000000000000003	0.10159497004411333	0.14749924448372798	0.732590260135491	0.48305623366356054
0.4	0.08348294541917178	0.11923426070860665	0.7367391152331351	0.5041814636286045
0.44999999999999996	0.06943087776381662	0.09795111163876524	0.7409534620518067	0.5239365085605373
0.5	0.058344860251991926	0.08162271170674895	0.7449412625416754	0.5421170393272737
0.55	0.049466093117984	0.06887802040891311	0.7485593408345079	0.5587099679496231
0.6	0.04225865861025968	0.05877675114745795	0.7517460621184003	0.5737893765220918
0.65	0.03633725644021868	0.05066236990717776	0.7544846746565594	0.5874655910081592
0.7000000000000001	0.03142013051504333	0.044067770885514834	0.7567828582687948	0.5998599909462634
0.75	0.02729793949441084	0.03865448741516708	0.7586611182771451	0.6110926900166986
0.8	0.02381283163811221	0.03417300379120469	0.76014613597896	0.6212767928218018
0.8500000000000001	0.020844145118867674	0.030436416225927965	0.761266955645888	0.6305160446423472
0.8999999999999999	0.01829847783883065	0.027302646847030987	0.7620528212065071	0.6389042233041735
0.95	0.01610268494659617	0.02466222453093836	0.7625319831085415	0.6465254018830181
1.0	0.01419886870101017	0.02242974989793045	0.7627310790010982	0.6534546181975358
1.05	0.012540744571369111	0.02053783943745846	0.762674853527693	0.6597587041934139
1.1	0.011090971611527722	0.01893276499601293	0.7623860766344429	0.6654971458594583
1.1500000000000001	0.009819167620202074	0.017571270596986488	0.7618855755157707	0.6707229084911994
1.2	0.008700416820215273	0.01641821880111538	0.7611923287727377	0.6754831972005153
1.25	0.007714136029837726	0.01544482958161486	0.7603235916737644	0.6798201415838794
1.3	0.006843204719508611	0.014627347858904516	0.7592950338511301	0.6837714035262389
1.35	0.006073291376763157	0.013946024887097841	0.758120878432664	0.6873707121837218
1.4000000000000001	0.005392327365714822	0.013384332023049672	0.7568140363419958	0.6906483324756468
1.45	0.004790092646315358	0.012928348371921805	0.7553862324191022	0.6936314741809616
1.5	0.004257887078365941	0.012566279819357873	0.7538481217993147	0.6963446486901452
1.55	0.003788267752991792	0.012288078264346303	0.7522093960666281	0.6988099800156304
1.6	0.00337483766414981	0.01208513793476984	0.7504788793302525	0.7010474760395004
1.6500000000000001	0.00301207459653996	0.011950051487117697	0.748664614728099	0.7030752653020182
1.7000000000000002	0.0026951917378255086	0.011876412831562377	0.7467739420423996	0.7049098039749557
1.75	0.002420023482797573	0.011858656741709717	0.7448135671876228	0.7065660570524314
1.7999999999999998	0.002182931368399421	0.01189192762208724	0.7427896243416741	0.708057657242746
1.85	0.0019807261916102714	0.01197197153790186	0.7407077314649377	0.7093970445605625
1.9	0.0018106032104464598	0.012095046917717234	0.7385730399050188	0.7105955891972968
1.9500000000000002	0.0016700879792999057	0.01225785033248683	0.7363902787286585	0.7116636998836161
2.0	0.0015569908726893456	0.012457454514436916	0.7341637943627821	0.7126109196452621
2.05	0.001469368742423427	0.01269125636520163	0.7318975860678365	0.7134460105857298
2.1	0.0014054924589071982	0.012956933157201589	0.7295953377107469	0.7141770291005638
2.15	0.0013638193278149302	0.01325240548718476	0.7272604462530862	0.7148113927327496
2.2	0.0013429695635569505	0.013575805819569853	0.7248960473229085	0.71535593971198
2.25	0.0013417061522243978	0.013925451677399225	0.7225050381962447	0.7158169820782689
2.3000000000000003	0.0013589175575459134	0.014299822713506272	0.7200900984763057	0.716200353168767
2.3499999999999996	0.0013936028204455386	0.01469754103404064	0.7176537087247465	0.7165114501426455
2.4	0.0014448586810879016	0.015117354258421756	0.7151981672695121	0.7167552721298395
2.45	0.001511868415743911	0.01555812088999109	0.7127256053874866	0.7169364545130649
2.5	0.0015938921324309963	0.016018797644646532	0.710238001037	0.717059299786913
2.55	0.0016902583114827285	0.016498428444149504	0.707737191294876	0.7171278053813998
2.6	0.001800356411810533	0.01699613482923934	0.705224883634805	0.7171456887886982
2.6500000000000004	0.0019236303921156273	0.017511107587467878	0.7027026661681041	0.717116410289799
2.7	0.0020595730198799123	0.018042599423354844	0.700172016954106	0.7170431935415378
2.75	0.002207720860490925	0.018589918525486637	0.6976343124752814	0.716929044252961
2.8000000000000003	0.002367649855128162	0.019152422907581013	0.6950908353615275	0.7167767671527194
2.8499999999999996	0.0025389714096146765	0.019729515419164345	0.6925427814386669	0.7165889814254149
2.9	0.002721328927805189	0.02032063933705608	0.6899912661679213	0.7163681347741815
2.9499999999999997	0.0029143947326520925	0.020925274461872534	0.6874373305358633	0.7161165162487173
3.0	0.0031178673261322842	0.021542933654696172	0.6848819464478937	0.7158362679622409
3.05	0.0033314689460341995	0.02217315975826395	0.6823260216726439	0.7155293958070185
3.1	0.003554943383364817	0.022815522854803705	0.6797704043796715	0.715197779266024
3.15	0.003788054029042698	0.023469617819244837	0.6772158873083843	0.7148431804076455
3.2	0.004030582122722892	0.024135062132123908	0.6746632116021944	0.7144672521409947
3.25	0.004282325180153257	0.024811493921266914	0.672113070338419	0.7140715458011325
3.3000000000000003	0.00454309557853283	0.025498570205418902	0.6695661117813481	0.7136575181262472
3.35	0.004812719281950706	0.026195965316447856	0.6670229423831385	0.7132265376823651
3.4000000000000004	0.005091034691245944	0.026903369479764905	0.6644841295547586	0.7127798907855043
3.4499999999999997	0.0053778916045640335	0.02762048753516133	0.6619502042270046	0.7123187869660961
3.5	0.005673150276579997	0.028347037782470275	0.6594216632196809	0.7118443640160365
3.55	0.005976680565794701	0.02908275093839552	0.6568989714352815	0.711357692654721
3.5999999999999996	0.006288361160584399	0.029827369192480746	0.6543825638919629	0.7108597808468652
3.65	0.006608078875775858	0.03058064535165017	0.6518728476091988	0.7103515778017461
3.7	0.006935728012472331	0.03134234206398645	0.6493702033582633	0.7098339776806627
3.75	0.007271209774698084	0.03211223111350492	0.6468749872885675	0.7093078230368868
3.8	0.007614431737143379	0.03289009277862365	0.6443875324398637	0.7087739080100968
3.85	0.007965307358942075	0.033675715247872495	0.6419081501494319	0.7082329812952721
3.9000000000000004	0.008323755538973687	0.03446889408709164	0.6394371313625445	0.7076857489041849
3.95	0.008689700208661	0.035269431753019886	0.6369747478537694	0.7071328767359889
4.0	0.009063069958684666	0.036077137148722294	0.6345212533660145	0.7065749929719397
4.050000000000001	0.009443797696403466	0.03689182521681056	0.6320768846736099	0.7060126903079373
4.1	0.009831820331118957	0.03771331656682919	0.6296418625751887	0.7054465280373917
4.1499999999999995	0.010227078484607022	0.038541437133573275	0.6272163928216372	0.7048770339958244
4.2	0.010629516224618052	0.03937601786343803	0.6248006669839361	0.7043047063776475
4.25	0.011039080819270408	0.0402168944262028	0.6223948632653185	0.7037300154346632
4.3	0.011455722510473998	0.041063906949908024	0.6199991472618008	0.7031534050650388
4.35	0.011879394304710522	0.04191689977674229	0.6176136726748138	0.702575294300776
4.4	0.012310051779649833	0.04277572123803419	0.6152385819793533	0.7019960787010348
4.45	0.012747652905243712	0.043640223446661075	0.6128740070508041	0.7014161316580718
4.5	0.01319215787805983	0.04451026210533249	0.6105200697533325	0.7008358056220113
4.55	0.013643528967736906	0.045385696329367065	0.6081768824925193	0.7002554332501616
4.6000000000000005	0.01410173037455098	0.04626638848270681	0.6058445487346925	0.6996753284861468
4.65	0.01456672809717896	0.047152204026037814	0.6035231634952345	0.6990957875737024
4.699999999999999	0.015038489809814926	0.0480430113759851	0.601212813797957	0.6985170900096158
4.75	0.01551698474789942	0.048938681774457704	0.5989135791074855	0.6979394994399328
4.8	0.016002183601756315	0.04983908916728974	0.5966255317364426	0.6973632645032567
4.85	0.01649405841751983	0.050744110091414996	0.59434873722909	0.69678861962466
4.9	0.01699258250478164	0.05165362356987446	0.5920832547229657	0.696215785763474
4.95	0.017497730350425678	0.052567511014018464	0.5898291372899357	0.6956449711179797
5.0	0.01800947753819193	0.05348565613232703	0.587586432257988	0.6950763717897955
5.05	0.018527800673515005	0.05440794484531697	0.5853551815149836	0.6945101724105578
5.1	0.019052677313254995	0.05533426520605411	0.5831354217955099	0.6939465467333046
5.15	0.019584085899948533	0.05626450732583166	0.5809271849518916	0.6933856581907899
5.2	0.020122005700245138	0.05719856330460582	0.5787304982103358	0.6928276604228151
5.25	0.020666416747229688	0.058136327165829726	0.5765453844131357	0.6922726977744973
5.300000000000001	0.021217299786340016	0.05907769479533831	0.5743718622477746	0.6917209057672764
5.3500000000000005	0.021774636224631272	0.06002256388397953	0.5722099464637282	0.6911724115443268
5.4	0.022338408083140804	0.06097083387370872	0.5700596480777026	0.6906273342919368
5.45	0.022908597952143395	0.0619224059068848	0.5679209745679967	0.690085785638296
5.5	0.02348518894908691	0.0628771827785286	0.5657939300586334	0.6895478700310508
5.550000000000001	0.02406816467903128	0.06383506889132329	0.5636785154938584	0.6890136850948875
5.6000000000000005	0.02465750919741372	0.0647959702131583	0.5615747288035673	0.6884833219703146
5.6499999999999995	0.025253206974985565	0.06575979423702771	0.5594825650601889	0.6879568656347561
5.699999999999999	0.025855242864774697	0.06672644994311128	0.5574020166275082	0.6874343952069698
5.75	0.02646360207093823	0.06769584776288706	0.5553330733018962	0.6869159842357607
5.8	0.027078270119380354	0.06866789954511954	0.5532757224463687	0.6864017009738909
5.85	0.02769923283002118	0.06964251852360037	0.5512299491178803	0.6858916086380128
5.8999999999999995	0.02832647629061058	0.07061961928651284	0.5491957361882311	0.6853857656554344
5.949999999999999	0.028959986831987194	0.07159911774730288	0.5471730644589359	0.6848842258984379
6.0	0.029599751004688146	0.07258093111695962	0.5451619127703919	0.6843870389068545
6.05	0.030245755556831844	0.07356497787760163	0.5431622581056543	0.6838942500995377
6.1	0.030897987413186834	0.07455117775727871	0.5411740756891102	0.6834059009753497
6.15	0.03155643365535599	0.0755394517059127	0.5391973390803293	0.6829220293042332
6.2	0.032221081503014615	0.07652972187228957	0.5372320202633465	0.682442669308897
6.25	0.0328919182961247	0.07752191158204336	0.5352780897316191	0.6819678518376331
6.3	0.033568931478082265	0.07851594531655659	0.5333355165688884	0.6814976045287315
6.35	0.0342521085797296	0.07951174869271893	0.5314042685261611	0.6810319519669393
6.4	0.03494143720419207	0.08050924844349117	0.5294843120950079	0.6805709158323897
6.45	0.03563690501248329	0.08150837239921527	0.5275756125773774	0.6801145150423891
6.5	0.03633849970983827	0.08250904946962656	0.5256781341520972	0.6796627658864407
6.550000000000001	0.03704620903273326	0.08351120962652236	0.523791839938238	0.6792156821548502
6.6000000000000005	0.03776002073655249	0.08451478388704037	0.521916692055494	0.6787732752612503
6.65	0.03847992258386623	0.08551970429751665	0.5200526516817381	0.6783355543593486
6.7	0.03920590233328336	0.08652590391787707	0.518199679107883	0.6779025264541981
6.75	0.03993794772885406	0.08753331680653564	0.5163577337901963	0.6774741965082675
6.800000000000001	0.04067604648998402	0.0885418780057663	0.5145267744001814	0.6770505675425689
