g	infid_local	infid_remote	ps_local	ps_remote
12.1	0.0007635975939791484	0.007128930944992562	0.7981149052817105	0.799274592961108
12.2	0.0007336804366164795	0.006923953043722286	0.8003646200691619	0.8007123745825278
12.3	0.000705950890597884	0.006727446604243625	0.802568556814627	0.8021250195005944
12.4	0.0006802829096429486	0.006539020419236485	0.8047278742829478	0.8035130141638119
12.5	0.000656558284410913	0.006358303500752505	0.8068436978643367	0.8048768376542892
12.6	0.0006346661132206055	0.006184943931881848	0.8089171205655887	0.8062169615447112
12.7	0.0006145023119351611	0.006018607788880859	0.8109492039770536	0.8075338497843636
12.8	0.0005959691598544925	0.005858978129166581	0.8129409792152126	0.8088279586115075
12.9	0.0005789748787276006	0.005705754040914668	0.8148934478408205	0.8100997364896037
13.0	0.0005634332422583821	0.005558649750274869	0.8168075827526615	0.8113496240651157
13.100000000000001	0.0005492632136860909	0.0054173937824810725	0.8186843290570431	0.8125780541447851
13.200000000000001	0.0005363886092556447	0.0052817281734022226	0.820524604913236	0.8137854516904532
13.3	0.0005247377855465141	0.005151407728282487	0.822329302355109	0.8149722338296755
13.4	0.0005142433488304343	0.005026199324674296	0.8240992880892786	0.8161388098804908
13.5	0.0005048418847604097	0.004905881256728639	0.8258354042701115	0.8172855813888847
13.600000000000001	0.0004964737068415825	0.004790242618237128	0.8275384692519812	0.818412942177566
13.700000000000001	0.0004890826222677669	0.004679082721953831	0.8292092783191923	0.8195212784048315
13.8	0.00048261571381258417	0.004572210552927558	0.8308486043940079	0.8206109686323673
13.900000000000002	0.0004770231365816002	0.004469444253696886	0.8324571987232532	0.82168238390095
14.000000000000002	0.00047225792851990356	0.004370610639357175	0.8340357915439649	0.8227358878131003
14.099999999999998	0.00046827583366382264	0.004275544740639625	0.8355850927285768	0.8237718366218095
14.2	0.0004650351372058603	0.004184089373259647	0.8371057924101394	0.8247905793245561
14.299999999999999	0.0004624965115077595	0.004096094731911082	0.8385985615880757	0.8257924577618836
14.399999999999999	0.0004606228722815464	0.004011418007388912	0.840064052714977	0.8267778067198734
14.499999999999998	0.0004593792441986988	0.003929923025417614	0.8415029002649482	0.8277469540359287
14.6	0.00045873263526130525	0.003851479905864208	0.8429157212840016	0.8287002207073044
14.7	0.00045865191931260263	0.0037759647410890995	0.8443031159230041	0.8296379210018966
14.799999999999999	0.00045910772611468254	0.0037032592922801033	0.8456656679536775	0.8305603625708405
14.899999999999999	0.00046007233846201423	0.003633250702681279	0.8470039452681379	0.831467846562501
15.0	0.00046151959584572744	0.0035658312267023984	0.8483185003624639	0.8323606677374945
15.1	0.00046342480421102117	0.0035008979739586943	0.8496098708047664	0.8332391145844
15.2	0.00046576465139192	0.0034383526673483766	0.8508785796882353	0.83410346943586
15.299999999999999	0.00046851712783735344	0.0033781014143432486	0.8521251360696186	0.8349540085847973
15.4	0.0004716614522652929	0.0033200544906982765	0.8533500353935846	0.8357910024005065
15.5	0.00047517800191809734	0.0032641261358637985	0.8545537599034129	0.8366147154443937
15.6	0.0004790482471037638	0.003210234359406927	0.8557367790384404	0.8374254065851734
15.7	0.00048325468974375063	0.0031583007578005473	0.8568995498186838	0.8382233291133426
15.8	0.00048778080565836657	0.003108250340981278	0.8580425172170527	0.8390087308547768
15.9	0.0004926109903437004	0.0030600113681089613	0.8591661145195477	0.8397818542833113
16.0	0.0004977305080136052	0.003013515192000993	0.8602707636738369	0.8405429366321812
16.1	0.0005031254436896893	0.0029686961117409982	0.8613568756265839	0.8412922100042135
16.2	0.0005087826581465782	0.002925491232998345	0.8624248506499018	0.8420299014806771
16.3	0.0005146897455265975	0.002883840335620391	0.8634750786572845	0.842756233228712
16.400000000000002	0.0005208349934499035	0.0028436857480859112	0.8645079395093658	0.8434714226072565
16.5	0.0005272073454675175	0.0028049722284322343	0.8655238033098388	0.8441756822714257
16.6	0.0005337963657024991	0.002767646851295824	0.8665230306918684	0.8448692202752788
16.7	0.0005405922055452539	0.0027316589007255754	0.8675059730953042	0.8455522401729367
16.8	0.0005475855722725242	0.002696959768443863	0.8684729730350096	0.846224941118015
16.900000000000002	0.00055476769947016	0.0026635028572588038	0.8694243643605954	0.8468875179613453
17.0	0.000562130319148535	0.002631243489345514	0.8703604725078529	0.8475401613469582
17.1	0.0005696656354461371	0.0026001388191205788	0.8712816147421574	0.8481830578063199
17.2	0.0005773662998226348	0.0025701477504721515	0.872188100394117	0.8488163898508032
17.299999999999997	0.000585225387651489	0.0025412308580964327	0.8730802310877244	0.8494403360623939
17.4	0.0005932363761271819	0.002513350312730367	0.8739583009612621	0.8500550711826234
17.5	0.0006013931234075676	0.0024864698100600657	0.8748225968812097	0.8506607661997412
17.599999999999998	0.0006096898489149627	0.002460554503115886	0.8756733986493803	0.8512575884341186
17.7	0.0006181211147302523	0.0024355709379640933	0.8765109792035223	0.8518457016219017
17.8	0.0006266818080131742	0.002411486992520695	0.8773356048116004	0.852425265996923
17.9	0.0006353671243857217	0.002388271818324794	0.8781475352599695	0.8529964383708827
18.0	0.0006441725522261521	0.0023658957851117046	0.8789470240356484	0.8535593722118198
18.099999999999998	0.0006530938578166445	0.0023443304280410526	0.8797343185028893	0.8541142177208854
18.2	0.0006621270712965366	0.002323548397443531	0.8805096600742374	0.8546611219074425
18.3	0.0006712684733738428	0.0023035234109507474	0.8812732843762587	0.8552002286625104
18.4	0.0006805145827509795	0.0022842302078881493	0.8820254214101254	0.8557316788305807
18.5	0.0006898621442239516	0.002265644505814235	0.8827662957072198	0.856255610279814
18.6	0.0006993081174148097	0.002247742959096022	0.8834961264799314	0.8567721579706666
18.7	0.0007088496661044053	0.0022305031194139735	0.8842151277678032	0.8572814540229425
18.8	0.0007184841481290283	0.002213903398102679	0.8849235085791846	0.8577836277813247
18.9	0.0007282091058085083	0.0021979230302322517	0.8856214730285394	0.858278805879386
19.0	0.0007380222568770245	0.0021825420403406293	0.8863092204695535	0.8587671123021324
19.1	0.0007479214858889804	0.002167741209738394	0.8869869456241828	0.8592486684470773
19.2	0.0007579048360721874	0.0021535020453047338	0.8876548387077737	0.8597235931839023
19.3	0.0007679705016039318	0.002139806749699269	0.8883130855503898	0.860192002912711
19.400000000000002	0.0007781168202868338	0.002126638192923025	0.8889618677144665	0.8606540116209117
19.5	0.0007883422666006279	0.002113979885158712	0.889601362608916	0.8611097309387565
19.6	0.000798645445114543	0.00210181595083081	0.8902317435998004	0.8615592701935642
19.7	0.0008090250842315294	0.0020901311038198367	0.8908531801176856	0.8620027364626535
19.8	0.0008194800302556704	0.0020789106237849575	0.8914658377617808	0.8624402346250106
19.900000000000002	0.0008300092417599103	0.002068140333527202	0.8920698784009776	0.8628718674117265
20.0	0.0008406117842387761	0.002057806577358101	0.8926654602718802	0.8632977354552203
20.1	0.0008512868250303285	0.0020478962004115697	0.8932527380739304	0.863717937337288
20.200000000000003	0.0008620336284957952	0.0020383965288648387	0.893831863061721	0.8641325696359872
20.3	0.0008728515514399016	0.0020292953510177014	0.894402983134589	0.8645417269713964
20.4	0.0008837400387587957	0.002020580899193547	0.8949662429235737	0.864945502050275
20.5	0.0008946986193076878	0.002012241832420991	0.89552178387583	0.8653439857096343
20.599999999999998	0.0009057269019722147	0.002004267219859579	0.896069744336575	0.8657372669592633
20.7	0.000916824571934094	0.001996646524937473	0.8966102596286474	0.8661254330232226
20.8	0.0009279913871222956	0.0019893695901636033	0.8971434621297583	0.8665085693803327
20.9	0.0009392271748405179	0.001982426622583966	0.897669481347507	0.8668867598036805
21.0	0.0009505318285552011	0.001975808179857319	0.8981884439922296	0.8672600863991711
