x	gx	y	gy
-6.993987975951903	0.15660835993072703	-6.993987975951903	0.1347778624148847
-6.953907815631261	0.16061804738886434	-6.953907815631261	0.13818031295829422
-6.91382765531062	0.16473320326312416	-6.91382765531062	0.14167044470669532
-6.873747494989981	0.1689567064684235	-6.873747494989981	0.14525057906659586
-6.833667334669338	0.17329151863651135	-6.833667334669338	0.14892310112382795
-6.793587174348698	0.1777406866655372	-6.793587174348698	0.15269046147255858
-6.753507014028056	0.18230734535588966	-6.753507014028056	0.1565551780999561
-6.713426853707416	0.18699472013557478	-6.713426853707416	0.16051983832831643
-6.673346693386772	0.1918061298785636	-6.673346693386772	0.16458710081653177
-6.633266533066133	0.19674498981967337	-6.633266533066133	0.16875969762283455
-6.59318637274549	0.2018148145697252	-6.59318637274549	0.17304043633083951
-6.553106212424851	0.2070192212348505	-6.553106212424851	0.1774322022409448
-6.513026052104209	0.21236193264403933	-6.513026052104209	0.1819379606292668
-6.472945891783567	0.21784678068915794	-6.472945891783567	0.1865607590763176
-6.432865731462925	0.22347770978189557	-6.432865731462925	0.19130372986775102
-6.392785571142284	0.22925878043227427	-6.392785571142284	0.19617009246955386
-6.3527054108216445	0.23519417295358236	-6.3527054108216445	0.20116315608016463
-6.312625250501003	0.2412881912988152	-6.312625250501003	0.2062863222620821
-6.272545090180362	0.24754526703393182	-6.272545090180362	0.21154308765561064
-6.23246492985972	0.25396996345350253	-6.23246492985972	0.21693704677750217
-6.192384769539078	0.26056697984456867	-6.192384769539078	0.222471894907332
-6.152304609218437	0.2673411559048173	-6.152304609218437	0.22815143106456046
-6.112224448897795	0.2742974763214694	-6.112224448897795	0.23397956107933446
-6.072144288577156	0.2814410755175797	-6.072144288577156	0.23996030076018998
-6.032064128256514	0.28877724257278	-6.032064128256514	0.24609777916193643
-5.991983967935872	0.2963114263258268	-5.991983967935872	0.2523962419571063
-5.951903807615231	0.3040492406666952	-5.951903807615231	0.258860054914498
-5.9118236472945895	0.31199647002632785	-5.9118236472945895	0.26549370748844353
-5.871743486973948	0.3201590750725595	-5.871743486973948	0.2723018165225759
-5.831663326653306	0.32854319862116793	-5.831663326653306	0.27928913007200334
-5.791583166332666	0.33715517177144944	-5.791583166332666	0.28646053134793387
-5.751503006012024	0.3460015202762059	-5.751503006012024	0.2938210427889463
-5.7114228456913825	0.35508897115652815	-5.7114228456913825	0.30137583026324033
-5.6713426853707425	0.36442445957231295	-5.6713426853707425	0.3091302074063703
-5.631262525050101	0.37401513596001085	-5.631262525050101	0.3170896400991103
-5.591182364729459	0.38386837344971475	-5.591182364729459	0.32525975109027483
-5.551102204408817	0.39399177557434556	-5.551102204408817	0.3336463247694852
-5.511022044088175	0.4043931842843647	-5.511022044088175	0.3422553120950481
-5.470941883767535	0.4150806882821866	-5.470941883767535	0.3510928356822966
-5.430861723446894	0.4260626316912219	-5.430861723446894	0.3601651950579296
-5.390781563126252	0.4373476230753038	-5.390781563126252	0.36947887208607055
-5.350701402805612	0.4489445448251444	-5.350701402805612	0.3790405365719861
-5.31062124248497	0.4608625629293687	-5.31062124248497	0.38885705204958143
-5.270541082164328	0.4731111371486925	-5.270541082164328	0.39893548175902094
-5.230460921843687	0.4857000316128463	-5.230460921843687	0.40928309482101866
-5.190380761523046	0.49863932586099446	-5.190380761523046	0.41990737261458205
-5.150300601202405	0.511939426347585	-5.150300601202405	0.4308160153651993
-5.110220440881763	0.5256110784368576	-5.110220440881763	0.44201694895069726
-5.070140280561121	0.5396653789106138	-5.070140280561121	0.45351833193223484
-5.030060120240481	0.5541137890153042	-5.030060120240481	0.4653285628181168
-4.989979959919841	0.5689681480760849	-4.989979959919841	0.4774562875683815
-4.949899799599198	0.5842406877071418	-4.949899799599198	0.489910407348325
-4.909819639278559	0.599944046649394	-4.909819639278559	0.5027000865393857
-4.869739478957915	0.6160912862686473	-4.869739478957915	0.5158347610160811
-4.829659318637276	0.6326959067492476	-4.829659318637276	0.5293241466978604
-4.7895791583166325	0.6497718640206307	-4.7895791583166325	0.5431782483850898
-4.7494989979959925	0.6673335874564025	-4.7494989979959925	0.5574073688884962
-4.709418837675351	0.6853959983882801	-4.709418837675351	0.5720221184617578
-4.669338677354711	0.703974529479858	-4.669338677354711	0.587033424547043
-4.629258517034067	0.7230851450082201	-4.629258517034067	0.602452541843607
-4.589178356713428	0.7427443621045235	-4.589178356713428	0.6182910627096794
-4.549098196392785	0.7629692730082036	-4.549098196392785	0.6345609279081429
-4.5090180360721455	0.7837775683930462	-4.5090180360721455	0.6512744377065766
-4.468937875751502	0.8051875618275055	-4.468937875751502	0.6684442633424865
-4.428857715430862	0.8272182154358124	-4.428857715430862	0.6860834588645406
-4.38877755511022	0.8498891668312416	-4.38877755511022	0.7042054733608172
-4.34869739478958	0.8732207573978129	-4.34869739478958	0.722824163585003
-4.308617234468937	0.8972340620022893	-4.308617234468937	0.7419538069915438
-4.2685370741482975	0.9219509202241557	-4.2685370741482975	0.7616091151906063
-4.228456913827654	0.9473939691977881	-4.228456913827654	0.7818052478336164
-4.188376753507015	0.9735866781678826	-4.188376753507015	0.8025578269398512
-4.148296593186371	1.00055338486692	-4.148296593186371	0.8238829516743044
-4.108216432865731	1.0283193338315242	-4.108216432865731	0.8457972135865054
-4.06813627254509	1.0569107167837177	-4.06813627254509	0.8683177123195335
-4.02805611222445	1.0863547152126536	-4.02805611222445	0.8914620717975991
-3.9879759519038065	1.1166795453032134	-3.9879759519038065	0.9152484568998007
-3.947895791583167	1.1479145053693787	-3.947895791583167	0.9396955906264662
-3.9078156312625234	1.180090025963031	-3.9078156312625234	0.9648227717632115
-3.8677354709418843	1.2132377228426858	-3.8677354709418843	0.9906498930462027
-3.8276553106212425	1.247390453001934	-3.8276553106212425	1.0171974598302365
-3.787575150300601	1.2825823739739028	-3.787575150300601	1.0444866092588887
-3.7474949899799608	1.3188490066464829	-3.7474949899799608	1.0725391299333897
-3.707414829659319	1.3562273018429887	-3.707414829659319	1.1013774820735933
-3.6673346693386772	1.3947557109450905	-3.6673346693386772	1.1310248181607454
-3.627254509018037	1.434474260859111	-3.627254509018037	1.1615050040473434
-3.5871743486973955	1.4754246336535382	-3.5871743486973955	1.1928426405142618
-3.5470941883767537	1.5176502512251682	-3.5470941883767537	1.2250630852493372
-3.507014028056112	1.561196365383942	-3.507014028056112	1.2581924752147087
-3.4669338677354706	1.606110153782457	-3.4669338677354706	1.2922577493618912
-3.42685370741483	1.6524408221565077	-3.42685370741483	1.3272866716445915
-3.3867735470941884	1.7002397133867355	-3.3867735470941884	1.3633078542677168
-3.3466933867735467	1.74956042394129	-3.3466933867735467	1.4003507810989517
-3.3066132264529062	1.8004589283135821	-3.3066132264529062	1.438445831154012
-3.266533066132265	1.8529937121305815	-3.266533066132265	1.4776243020500166
-3.226452905811623	1.9072259146746608	-3.226452905811623	1.5179184333012286
-3.1863727454909814	1.9632194816381277	-3.1863727454909814	1.5593614293086975
-3.14629258517034	2.02104132901408	-3.14629258517034	1.6019874818682671
-3.1062124248496996	2.0807615191226945	-3.1062124248496996	1.6458317919909535
-3.066132264529058	2.142453449877997	-3.066132264529058	1.6909305907930061
-3.026052104208416	2.206194058520391	-3.026052104208416	1.7373211591717368
-2.9859719438877756	2.2720640411747133	-2.9859719438877756	1.7850418459342159
-2.9458917835671343	2.3401480897455214	-2.9458917835671343	1.8341320839895299
-2.9058116232464926	2.4105351478327237	-2.9058116232464926	1.8846324041492566
-2.865731462925851	2.4833186875448967	-2.865731462925851	1.9365844460042618
-2.8256513026052095	2.5585970093072428	-2.8256513026052095	1.9900309652561432
-2.785571142284569	2.6364735670109885	-2.785571142284569	2.045015836777226
-2.7454909819639277	2.717057321134902	-2.7454909819639277	2.1015840525506264
-2.7054108216432873	2.800463122793419	-2.7054108216432873	2.1597817134988815
-2.6653306613226455	2.8868121320354274	-2.6653306613226455	2.219656014041655
-2.625250501002005	2.9762322741412612	-2.625250501002005	2.2812552180264496
-2.5851703406813624	3.068858738150409	-2.5851703406813624	2.3446286244442454
-2.545090180360723	3.164834522410798	-2.545090180360723	2.4098265210698098
-2.5050100200400793	3.2643110325831572	-2.5050100200400793	2.476900123844609
-2.46492985971944	3.367448738276411	-2.46492985971944	2.545901499440437
-2.424849699398797	3.474417895349687	-2.424849699398797	2.6168834679922774
-2.3847695390781567	3.5853993419136247	-2.3847695390781567	2.689899482455347
-2.344689378757515	3.700585377224645	-2.344689378757515	2.7650034804077173
-2.3046092184368745	3.8201807340192535	-2.3046092184368745	2.8422497033647645
-2.264529058116232	3.944403656419619	-2.264529058116232	2.921692477770784
-2.2244488977955923	4.073487097399344	-2.2244488977955923	3.003385950755023
-2.1843687374749488	4.207680051984384	-2.1843687374749488	3.087383772446324
-2.144288577154309	4.347249044943612	-2.144288577154309	3.1737387150859337
-2.1042084168336666	4.492479794777332	-2.1042084168336666	3.2625022173035303
-2.064128256513026	4.643679079438616	-2.064128256513026	3.353723839655386
-2.0240480961923843	4.801176833543987	-2.0240480961923843	3.447450614775568
-1.9839679358717435	4.965328511997688	-1.9839679358717435	3.543726272149366
-1.9438877755511017	5.1365177611552	-1.9438877755511017	3.6425903134402176
-1.9038076152304617	5.315159446122134	-1.9038076152304617	3.7440769093101083
-1.8637274549098182	5.501703091818581	-1.8637274549098182	3.848213582541788
-1.8236472945891782	5.696636806407035	-1.8236472945891782	3.9550196347112463
-1.7835671342685364	5.90049176905692	-1.7835671342685364	4.064504264304243
-1.7434869739478955	6.113847380396425	-1.7434869739478955	4.176664312546349
-1.7034068136272538	6.337337194153032	-1.7034068136272538	4.29148155871444
-1.6633266533066138	6.5716557733917345	-1.6633266533066138	4.408919468525266
-1.623246492985972	6.8175666457035335	-1.623246492985972	4.528919276322076
-1.583166332665332	7.0759115703382625	-1.583166332665332	4.651395252848851
-1.5430861723446903	7.34762137879378	-1.5430861723446903	4.776228973625233
-1.5030060120240485	7.633728711640784	-1.5030060120240485	4.9032623559424975
-1.4629258517034067	7.935383052192831	-1.4629258517034067	5.032289172120912
-1.422845691382765	8.25386855712492	-1.422845691382765	5.163044668639655
-1.382765531062125	8.590625312172486	-1.382765531062125	5.295192819298437
-1.3426853707414832	8.947274806938475	-1.3426853707414832	5.428310607821115
-1.3026052104208414	9.325650639378367	-1.3026052104208414	5.56186856044445
-1.2625250501002014	9.727835745377151	-1.2625250501002014	5.695206517058563
-1.2224448897795597	10.156207826595532	-1.2224448897795597	5.82750331944902
-1.182364729458918	10.613495155112703	-1.182364729458918	5.957738677659185
-1.1422845691382761	11.102845615658419	-1.1422845691382761	6.084644908586799
-1.1022044088176344	11.627912776377263	-1.1022044088176344	6.206645464692101
-1.0621242484969944	12.192964060422915	-1.0621242484969944	6.321776098510901
-1.0220440881763526	12.80301787554846	-1.0220440881763526	6.427583014420984
-0.9819639278557108	6.401100358980343	-0.9819639278557108	6.6409877101293695
-0.9418837675350709	6.780671008417	-0.9418837675350709	7.004508775457643
-0.9018036072144291	7.1524619075763205	-0.9018036072144291	7.36043442292655
-0.8617234468937873	7.515547632543719	-0.8617234468937873	7.7078941963348875
-0.8216432865731456	7.869022026352043	-0.8216432865731456	8.04603594727826
-0.7815631262525038	8.212000732894369	-0.7815631262525038	8.374028197449817
-0.7414829659318638	8.5436236730192	-0.7414829659318638	8.691062446731696
-0.701402805611222	8.863057455495433	-0.701402805611222	8.996355420299208
-0.6613226452905803	9.169497715725118	-0.6613226452905803	9.289151248135779
-0.6212424849699403	9.4621713752935	-0.6212424849699403	9.568723570552567
-0.5811623246492985	9.740338815676779	-0.5811623246492985	9.834377563520645
-0.5410821643286576	10.003295959679031	-0.5410821643286576	10.085451877856555
-0.5010020040080176	10.25037625444054	-0.5010020040080176	10.32132048655316
-0.4609218436873741	10.480952550147935	-0.4609218436873741	10.541394434815075
-0.4208416833667341	10.694438868883328	-0.4208416833667341	10.745123487642505
-0.38076152304609234	10.890292058373378	-0.38076152304609234	10.931997670107595
-0.34068136272545146	11.068013325737533	-0.34068136272545146	11.101548695781068
-0.3006012024048097	11.227149646689893	-0.3006012024048097	11.253351279096433
-0.2605210420841688	11.36729504601625	-0.2605210420841688	11.387024327779198
-0.22044088176352705	11.488091745529049	-0.22044088176352705	11.5022320118221
-0.18036072144288706	11.589231176094884	-0.18036072144288706	11.59868470585046
-0.14028056112224352	11.67045485073206	-0.14028056112224352	11.676139802095326
-0.10020040080160353	11.731555096187115	-0.10020040080160353	11.73440239157327
-0.06012024048096176	11.772375640819273	-0.06012024048096176	11.773325811460989
-0.020040080160320883	11.792812057047605	-0.020040080160320883	11.792812057047605
0.020040080160319107	11.792812057047605	0.020040080160319107	11.792812057047605
0.060120240480960874	11.772375640819275	0.060120240480960874	11.77332581146099
0.10020040080160264	11.731555096187114	0.10020040080160264	11.734402391573273
0.14028056112224263	11.670454850732062	0.14028056112224263	11.67613980209533
0.1803607214428844	11.589231176094891	0.1803607214428844	11.598684705850468
0.22044088176352616	11.48809174552905	0.22044088176352616	11.5022320118221
0.26052104208416793	11.367295046016254	0.26052104208416793	11.387024327779203
0.3006012024048097	11.227149646689893	0.3006012024048097	11.253351279096433
0.3406813627254497	11.068013325737542	0.3406813627254497	11.101548695781075
0.38076152304609145	10.890292058373383	0.38076152304609145	10.9319976701076
0.4208416833667332	10.694438868883333	0.4208416833667332	10.745123487642513
0.4609218436873732	10.480952550147942	0.4609218436873732	10.54139443481508
0.501002004008015	10.250376254440559	0.501002004008015	10.321320486553176
0.5410821643286567	10.003295959679035	0.5410821643286567	10.085451877856562
0.5811623246492985	9.740338815676779	0.5811623246492985	9.834377563520645
0.6212424849699403	9.4621713752935	0.6212424849699403	9.568723570552567
0.6613226452905803	9.169497715725118	0.6613226452905803	9.289151248135779
0.701402805611222	8.863057455495433	0.701402805611222	8.996355420299208
0.7414829659318638	8.5436236730192	0.7414829659318638	8.691062446731696
0.7815631262525038	8.212000732894369	0.7815631262525038	8.374028197449817
0.8216432865731456	7.869022026352043	0.8216432865731456	8.04603594727826
0.8617234468937873	7.515547632543719	0.8617234468937873	7.7078941963348875
0.9018036072144291	7.1524619075763205	0.9018036072144291	7.36043442292655
0.9418837675350709	6.780671008416999	0.9418837675350709	7.004508775457643
0.9819639278557108	6.401100358980343	0.9819639278557108	6.6409877101293695
1.0220440881763526	12.80301787554846	1.0220440881763526	6.427583014420984
1.0621242484969944	12.192964060422915	1.0621242484969944	6.321776098510901
1.1022044088176344	11.627912776377263	1.1022044088176344	6.206645464692101
1.1422845691382761	11.102845615658419	1.1422845691382761	6.084644908586799
1.182364729458918	10.613495155112703	1.182364729458918	5.957738677659185
1.2224448897795597	10.156207826595534	1.2224448897795597	5.82750331944902
1.2625250501002014	9.727835745377151	1.2625250501002014	5.695206517058563
1.3026052104208414	9.325650639378367	1.3026052104208414	5.56186856044445
1.3426853707414832	8.947274806938475	1.3426853707414832	5.428310607821115
1.382765531062125	8.590625312172486	1.382765531062125	5.295192819298437
1.422845691382765	8.25386855712492	1.422845691382765	5.163044668639655
1.4629258517034067	7.935383052192831	1.4629258517034067	5.032289172120912
1.5030060120240485	7.633728711640784	1.5030060120240485	4.9032623559424975
1.5430861723446903	7.34762137879378	1.5430861723446903	4.776228973625233
1.583166332665332	7.0759115703382625	1.583166332665332	4.651395252848851
1.623246492985972	6.8175666457035335	1.623246492985972	4.528919276322076
1.6633266533066138	6.5716557733917345	1.6633266533066138	4.408919468525266
1.7034068136272555	6.337337194153031	1.7034068136272555	4.291481558714444
1.7434869739478955	6.113847380396425	1.7434869739478955	4.176664312546349
1.7835671342685373	5.900491769056914	1.7835671342685373	4.064504264304241
1.823647294589179	5.6966368064070325	1.823647294589179	3.9550196347112436
1.8637274549098208	5.50170309181857	1.8637274549098208	3.848213582541782
1.9038076152304626	5.315159446122131	1.9038076152304626	3.744076909310107
1.9438877755511026	5.136517761155196	1.9438877755511026	3.6425903134402144
1.9839679358717444	4.965328511997689	1.9839679358717444	3.543726272149368
2.024048096192386	4.801176833543983	2.024048096192386	3.4474506147755695
2.0641282565130266	4.643679079438617	2.0641282565130266	3.353723839655387
2.104208416833668	4.492479794777332	2.104208416833668	3.2625022173035316
2.1442885771543096	4.347249044943612	2.1442885771543096	3.1737387150859337
2.1843687374749514	4.207680051984378	2.1843687374749514	3.0873837724463207
2.2244488977955896	4.073487097399346	2.2244488977955896	3.003385950755023
2.2645290581162314	3.9444036564196243	2.2645290581162314	2.921692477770788
2.304609218436873	3.8201807340192535	2.304609218436873	2.8422497033647636
2.3446893787575145	3.7005853772246464	2.3446893787575145	2.765003480407718
2.384769539078155	3.5853993419136314	2.384769539078155	2.6898994824553513
2.4248496993987967	3.474417895349687	2.4248496993987967	2.6168834679922783
2.4649298597194385	3.367448738276415	2.4649298597194385	2.5459014994404394
2.505010020040079	3.2643110325831604	2.505010020040079	2.4769001238446102
2.54509018036072	3.1648345224108043	2.54509018036072	2.409826521069815
2.585170340681362	3.068858738150409	2.585170340681362	2.3446286244442462
2.6252505010020037	2.9762322741412603	2.6252505010020037	2.2812552180264483
2.665330661322645	2.8868121320354274	2.665330661322645	2.219656014041655
2.7054108216432855	2.800463122793422	2.7054108216432855	2.159781713498883
2.7454909819639273	2.717057321134909	2.7454909819639273	2.101584052550633
2.785571142284569	2.6364735670109885	2.785571142284569	2.045015836777226
2.8256513026052095	2.5585970093072428	2.8256513026052095	1.9900309652561432
2.865731462925851	2.4833186875448967	2.865731462925851	1.9365844460042618
2.9058116232464926	2.4105351478327237	2.9058116232464926	1.8846324041492566
2.9458917835671343	2.3401480897455214	2.9458917835671343	1.8341320839895299
2.9859719438877756	2.2720640411747133	2.9859719438877756	1.7850418459342159
3.026052104208416	2.206194058520391	3.026052104208416	1.7373211591717368
3.066132264529058	2.142453449877997	3.066132264529058	1.6909305907930061
3.1062124248496996	2.0807615191226945	3.1062124248496996	1.6458317919909535
3.14629258517034	2.02104132901408	3.14629258517034	1.6019874818682671
3.1863727454909814	1.9632194816381277	3.1863727454909814	1.5593614293086975
3.226452905811623	1.9072259146746608	3.226452905811623	1.5179184333012286
3.266533066132265	1.8529937121305815	3.266533066132265	1.4776243020500166
3.3066132264529062	1.8004589283135821	3.3066132264529062	1.438445831154012
3.3466933867735467	1.74956042394129	3.3466933867735467	1.4003507810989517
3.3867735470941884	1.7002397133867355	3.3867735470941884	1.3633078542677168
3.42685370741483	1.6524408221565077	3.42685370741483	1.3272866716445915
3.4669338677354706	1.606110153782457	3.4669338677354706	1.2922577493618912
3.507014028056112	1.561196365383942	3.507014028056112	1.2581924752147087
3.5470941883767537	1.5176502512251682	3.5470941883767537	1.2250630852493372
3.5871743486973955	1.4754246336535382	3.5871743486973955	1.1928426405142618
3.627254509018037	1.434474260859111	3.627254509018037	1.1615050040473434
3.6673346693386772	1.3947557109450905	3.6673346693386772	1.1310248181607454
3.707414829659319	1.3562273018429887	3.707414829659319	1.1013774820735933
3.7474949899799608	1.3188490066464829	3.7474949899799608	1.0725391299333897
3.787575150300601	1.2825823739739028	3.787575150300601	1.0444866092588887
3.8276553106212425	1.247390453001934	3.8276553106212425	1.0171974598302365
3.8677354709418843	1.2132377228426858	3.8677354709418843	0.9906498930462027
3.907815631262526	1.1800900259630291	3.907815631262526	0.9648227717632101
3.9478957915831674	1.1479145053693782	3.9478957915831674	0.9396955906264655
3.987975951903808	1.1166795453032128	3.987975951903808	0.9152484568998004
4.02805611222445	1.0863547152126536	4.02805611222445	0.8914620717975991
4.068136272545091	1.056910716783717	4.068136272545091	0.8683177123195327
4.108216432865731	1.0283193338315242	4.108216432865731	0.8457972135865054
4.148296593186373	1.0005533848669188	4.148296593186373	0.8238829516743034
4.188376753507015	0.9735866781678826	4.188376753507015	0.8025578269398512
4.228456913827657	0.9473939691977865	4.228456913827657	0.7818052478336152
4.268537074148298	0.9219509202241547	4.268537074148298	0.7616091151906055
4.308617234468938	0.8972340620022885	4.308617234468938	0.7419538069915435
4.34869739478958	0.8732207573978129	4.34869739478958	0.722824163585003
4.388777555110222	0.8498891668312412	4.388777555110222	0.7042054733608167
4.428857715430862	0.8272182154358124	4.428857715430862	0.6860834588645406
4.468937875751502	0.8051875618275055	4.468937875751502	0.6684442633424865
4.509018036072144	0.7837775683930472	4.509018036072144	0.6512744377065777
4.549098196392784	0.762969273008204	4.549098196392784	0.6345609279081431
4.589178356713425	0.7427443621045253	4.589178356713425	0.6182910627096807
4.629258517034067	0.7230851450082201	4.629258517034067	0.602452541843607
4.669338677354709	0.7039745294798591	4.669338677354709	0.5870334245470438
4.709418837675351	0.6853959983882801	4.709418837675351	0.5720221184617578
4.749498997995991	0.6673335874564036	4.749498997995991	0.5574073688884973
4.7895791583166325	0.6497718640206307	4.7895791583166325	0.5431782483850898
4.829659318637274	0.6326959067492481	4.829659318637274	0.5293241466978609
4.869739478957914	0.6160912862686478	4.869739478957914	0.5158347610160814
4.909819639278556	0.5999440466493953	4.909819639278556	0.5027000865393868
4.949899799599198	0.5842406877071418	4.949899799599198	0.489910407348325
4.98997995991984	0.5689681480760855	4.98997995991984	0.4774562875683821
5.030060120240481	0.5541137890153042	5.030060120240481	0.4653285628181168
5.070140280561121	0.5396653789106138	5.070140280561121	0.45351833193223484
5.110220440881763	0.5256110784368576	5.110220440881763	0.44201694895069726
5.150300601202405	0.511939426347585	5.150300601202405	0.4308160153651993
5.190380761523045	0.4986393258609946	5.190380761523045	0.41990737261458233
5.230460921843687	0.4857000316128463	5.230460921843687	0.40928309482101866
5.270541082164328	0.4731111371486925	5.270541082164328	0.39893548175902094
5.31062124248497	0.4608625629293687	5.31062124248497	0.38885705204958143
5.350701402805612	0.4489445448251444	5.350701402805612	0.3790405365719861
5.390781563126252	0.4373476230753038	5.390781563126252	0.36947887208607055
5.430861723446894	0.4260626316912219	5.430861723446894	0.3601651950579296
5.470941883767535	0.4150806882821866	5.470941883767535	0.3510928356822966
5.511022044088175	0.4043931842843647	5.511022044088175	0.3422553120950481
5.551102204408817	0.39399177557434556	5.551102204408817	0.3336463247694852
5.591182364729459	0.38386837344971475	5.591182364729459	0.32525975109027483
5.631262525050101	0.37401513596001085	5.631262525050101	0.3170896400991103
5.6713426853707425	0.36442445957231295	5.6713426853707425	0.3091302074063703
5.7114228456913825	0.35508897115652815	5.7114228456913825	0.30137583026324033
5.751503006012024	0.3460015202762059	5.751503006012024	0.2938210427889463
5.791583166332666	0.33715517177144944	5.791583166332666	0.28646053134793387
